,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
22,313531b0a9e8d76ab5d40d8f00eda906,(CLOSED) MCKINLEY PARK LIBRARY,6802,FORT HAMILTON PARKWAY,6802 FORT HAMILTON PARKWAY,BROOKLYN,Brooklyn,3,11219.0,40.6292148535,-74.0118803125,980952.319509,168516.53916500002,3143032,3057710012,310,43,12801,BK30,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,20.0,68,Local
23,3fb4f7a5e29385415f1112e46a020dbc,(CLOSED) MIDWOOD LIBRARY,975,EAST 16 STREET,975 EAST 16 STREET,BROOKLYN,Brooklyn,3,11230.0,40.625895959299996,-73.96027026670001,995278.5379979999,167309.654932,3179706,3067090054,314,44,53200,BK43,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,22.0,70,Local
24,e69fe59741c6f3485d6ebfe26de1d375,(CLOSED) PACIFIC LIBRARY,25,FOURTH AVENUE,25 FOURTH AVENUE,BROOKLYN,Brooklyn,3,11217.0,40.6834729005,-73.9785568052,990197.260731,188284.75931700002,3018376,3009280006,306,39,12901,BK37,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,15.0,78,Local
25,dc0cf0cd21b47f1a591b732019f3803f,(CLOSED) PAERDEGAT LIBRARY,850,EAST 59 STREET,850 EAST 59 STREET,BROOKLYN,Brooklyn,3,11234.0,40.632635115999996,-73.9199837142,1006459.3977799999,169772.552401,3214944,3077620053,318,46,72200,BK58,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,22.0,63,Local
26,cacd3096721ec664a1cb01edf965f494,(CLOSED) RUGBY LIBRARY,1000,UTICA AVENUE,1000 UTICA AVENUE,BROOKLYN,Brooklyn,3,11203.0,40.648624531399996,-73.93039372359999,1003565.35719,175595.46118900002,3103730,3047210028,317,45,86000,BK91,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,18.0,67,Local
27,b3b919252141d5111cc3036d1d2071da,(CLOSED) RYDER LIBRARY,5902,23 AVENUE,5902 23 AVENUE,BROOKLYN,Brooklyn,3,11204.0,40.6159119449,-73.9760438716,990900.953272,163670.62349600001,3172049,3065480037,312,44,44600,BK88,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,21.0,66,Local
28,5c1b1c4cc99061216e41b1b819e1687f,(CLOSED) SARATOGA LIBRARY,8,THOMAS S BOYLAND STREET,8 THOMAS S BOYLAND STREET,BROOKLYN,Brooklyn,3,11233.0,40.6848012249,-73.91515844439999,1007780.29627,188779.37353699998,3040218,3014980035,316,41,37300,BK79,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,23.0,73,Local
29,4c7af794f47a791715ef96eb9a4f1671,(CLOSED) SHEEPSHEAD BAY LIBRARY,2636,EAST 14 STREET,2636 EAST 14 STREET,BROOKLYN,Brooklyn,3,11235.0,40.5870007845,-73.9554294228,996629.513173,153139.78547,3204896,3074580020,315,48,60600,BK17,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,21.0,61,Local
30,60137bccac171646757c5930322bb384,(CLOSED) SPRING CREEK LIBRARY,12143,FLATLANDS AVENUE,12143 FLATLANDS AVENUE,BROOKLYN,Brooklyn,3,11207.0,40.6532732383,-73.8859187435,1015904.7071799999,177302.051744,3098071,3044130025,305,42,110400,BK82,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,19.0,75,Local
31,8d7309506e8833433743eaa911f28ffb,(CLOSED) SUNSET PARK LIBRARY,4201,FOURTH AVENUE,4201 FOURTH AVENUE,BROOKLYN,Brooklyn,3,11232.0,40.650488453,-74.0079319866,982048.9788,176266.964633,3010833,3007240001,307,38,8200,BK32,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,15.0,72,Local
32,0d8f70ff304880f4ee70ea858d29c651,(CLOSED) ULMER PARK LIBRARY,2602,BATH AVENUE,2602 BATH AVENUE,BROOKLYN,Brooklyn,3,11214.0,40.5926336713,-73.9886505904,987402.0417530001,155189.043182,3186777,3068970035,313,47,30400,BK29,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,21.0,60,Local
33,196f5ecf3416e2563cc9746e5d54559b,(CLOSED) WINDSOR TERRACE LIBRARY,160,EAST 5 STREET,160 EAST 5 STREET,BROOKLYN,Brooklyn,3,11218.0,40.6487290175,-73.9767847119,990692.104722,175626.707848,3124000,3053180010,307,39,50000,BK40,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Public,Brooklyn Public Library,BPL,City,Brooklyn Public Library,BPL,bpl_libraries,LIBRARIES AND CULTURAL PROGRAMS,15.0,72,Local
135,cba8f9bc9efc6ae7636fb321e6b54ae1,122 COMMUNITY CENTER INC.,150,FIRST AVENUE,150 FIRST AVENUE,NEW YORK,Manhattan,1,10009.0,40.7281886447,-73.9844148718,988569.6300129999,204575.703759,1005894,1004370001,103,2,3400,MN22,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,UNSPECIFIED DISCIPLINE,0,,,Non-public,122 Community Center Inc.,Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,1.0,9,Regional
143,441e66e5f5b3c72cefa3651c2b89a71f,125TH STREET LIBRARY,224,EAST 125 STREET,224 EAST 125 STREET,NEW YORK,Manhattan,1,10035.0,40.8030184338,-73.93485159810001,1002286.4868799999,231844.99336700002,1054674,1017890037,111,8,24200,MN34,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Non-public,New York Public Library,NYPL,City,New York Public Library,NYPL,nypl_libraries,LIBRARIES AND CULTURAL PROGRAMS,5.0,25,Local
150,d4c974e700002c06cacdc9f63ab187ea,"13 PLAYWRIGHTS, INC.",195,WILLOUGHBY AVENUE,195 WILLOUGHBY AVENUE,BROOKLYN,Brooklyn,3,11205.0,40.692549990799996,-73.9642524971,994163.204571,191593.103054,3054896,3019050080,302,35,19300,BK69,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,THEATER,0,,,Non-public,"13 Playwrights, Inc.",Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,13.0,88,Regional
190,21275c73fff7473960173887f55ae8e9,14TH REGIMENT NEW YORK STATE MILITIA,36,TOMPKINS PLACE,36 TOMPKINS PLACE,BROOKLYN,Brooklyn,3,11231.0,40.6848852337,-73.99606917220001,985340.190282,188798.609821,3003983,3003250059,306,39,6700,BK33,CULTURAL INSTITUTIONS,HISTORICAL SOCIETIES,HISTORICAL SOCIETIES,0,,,Non-public,"14th Regiment New York State Militia, Co. E., Living History Assoc.",Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,LIBRARIES AND CULTURAL PROGRAMS,15.0,76,Regional
240,c7aea285990d80d65bb446ccfcc4808f,18 MAI COMMITTEE,832,FRANKLIN AVENUE,832 FRANKLIN AVENUE,BROOKLYN,Brooklyn,3,11225.0,40.6696231135,-73.9586449178,995722.195876,183240.86489300002,3029691,3011870049,309,35,21300,BK63,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,"MULTI-DISCIPLINE, PERFORMING",0,,,Non-public,18 Mai Committee,Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,17.0,71,Regional
272,cde2d3501333fa3ffcf690572e3efb0c,20/20 VISION FOR SCHOOLS,8225,5 AVENUE,8225 5 AVENUE,BROOKLYN,Brooklyn,3,11209.0,40.623563025799996,-74.0247732917,977372.965551,166458.176812,3152153,3060090001,310,43,14200,BK31,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,VISUAL ARTS,0,,,Non-public,20/20 Vision for Schools,Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,20.0,68,Regional
378,4eb9bb8abade56a02df21bd0dde1b7ca,3 LEGGED DOG,80,GREENWICH STREET,80 GREENWICH STREET,NEW YORK,Manhattan,1,10006.0,40.7072473362,-74.01437408529999,980264.775019,196946.087245,1078977,1000180100,101,1,1300,MN25,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,"MULTI-DISCIPLINE, PERFORMING",0,,,Non-public,3 Legged Dog,Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,2.0,1,Regional
465,b6338ca93ef691e850a85d0ef6ef86bc,369TH HISTORICAL SOCIETY,240,EAST 123 STREET,240 EAST 123 STREET,NEW YORK,Manhattan,1,10035.0,40.8015317689,-73.9352882033,1002166.0118799999,231303.25971999997,1054629,1017870080,111,8,19400,MN34,CULTURAL INSTITUTIONS,HISTORICAL SOCIETIES,HISTORICAL SOCIETIES,0,,,Non-public,369th Historical Society,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,LIBRARIES AND CULTURAL PROGRAMS,4.0,25,Regional
512,ccd31ce265eb293e472ec5f2e3bee04e,42ND STREET DEVELOPMENT CORP.,330,WEST 42 STREET,330 WEST 42 STREET,NEW YORK,Manhattan,1,10036.0,40.7575231056,-73.99159024859999,986579.850807,215262.909683,1024926,1010320048,104,3,11500,MN15,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,"MULTI-DISCIPL, PERF & NON-PERF",0,,,Non-public,42nd Street Development Corp.,Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,2.0,14,Regional
513,af0115ea7e82418fbe936a821f65be07,"42ND STREET WORKSHOP, INC.",312,WEST 36 STREET,312 WEST 36 STREET,NEW YORK,Manhattan,1,10018.0,40.753575002,-73.9932782172,986112.323691,213824.446819,1080495,1007590049,104,3,11100,MN13,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,THEATER,0,,,Non-public,"42nd Street Workshop, Inc.",Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,2.0,14,Regional
577,92db34465681f0f3b6bc1b3cee5658dd,"52ND STREET PROJECT, INC.",789,TENTH AVENUE,789 TENTH AVENUE,NEW YORK,Manhattan,1,10019.0,40.766559,-73.991274,986667.136882,218554.99141599998,1087777,1010817502,104,3,13500,MN15,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,THEATER,0,,,Non-public,"52nd Street Project, Inc.",Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,2.0,18,Regional
582,2a1947b70c251ef27fa17ed652880ee1,53RD STREET LIBRARY,18,WEST 53 STREET,18 WEST 53 STREET,NEW YORK,Manhattan,1,10103.0,40.760807,-73.977363,990521.0809909999,216460.038242,1089376,1012687503,105,4,10400,MN17,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Non-public,New York Public Library,NYPL,City,New York Public Library,NYPL,nypl_libraries,LIBRARIES AND CULTURAL PROGRAMS,2.0,18,Local
604,8df8c7ed2e55cf8a935a701266b01524,58TH STREET LIBRARY,127,EAST 58 STREET,127 EAST 58 STREET,NEW YORK,Manhattan,1,10022.0,40.7623912305,-73.969305804,992752.946893,217037.904866,1037165,1013130005,105,4,11203,MN19,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Non-public,New York Public Library,NYPL,City,New York Public Library,NYPL,nypl_libraries,LIBRARIES AND CULTURAL PROGRAMS,2.0,18,Local
644,13a1c5d417565621e451a2a86f768887,67TH STREET LIBRARY,328,EAST 67 STREET,328 EAST 67 STREET,NEW YORK,Manhattan,1,10065.0,40.7649115477,-73.95954953100001,995455.218391,217957.236871,1044749,1014410038,108,5,11800,MN31,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Non-public,New York Public Library,NYPL,City,New York Public Library,NYPL,nypl_libraries,LIBRARIES AND CULTURAL PROGRAMS,2.0,19,Local
658,83417789a14d44117fe0a98e5abdfc67,"7 LOAVES, INC.",239,EAST 5 STREET,239 EAST 5 STREET,NEW YORK,Manhattan,1,10003.0,40.7270398598,-73.9891875032,987246.8820459999,204156.96640799998,1006629,1004610035,103,2,3800,MN22,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,"MULTI-DISCIPLINE, PERFORMING",0,,,Non-public,"7 Loaves, Inc.",Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,1.0,9,Regional
718,b0693994946cb4552a3409975a430c61,"826NYC, INC.",372,FIFTH AVENUE,372 FIFTH AVENUE,BROOKLYN,Brooklyn,3,11215.0,40.6714221031,-73.9847476914,988480.9856280001,183893.94820699998,3021351,3009870042,306,39,13700,BK37,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,"MULTI-DISCIPL, PERF & NON-PERF",0,,,Non-public,"826NYC, Inc.",Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,15.0,78,Regional
761,ac45e5617952b3131e308223376afa4c,96TH STREET LIBRARY,112,EAST 96 STREET,112 EAST 96 STREET,NEW YORK,Manhattan,1,10128.0,40.785957661,-73.9518082932,997595.4065319999,225626.126538,1048501,1015240064,108,4,15801,MN40,LIBRARIES,PUBLIC LIBRARIES,PUBLIC LIBRARY,0,,,Non-public,New York Public Library,NYPL,City,New York Public Library,NYPL,nypl_libraries,LIBRARIES AND CULTURAL PROGRAMS,2.0,19,Local
783,86b82491d8cf5c8c88d7e3ecdd20dd42,"A BETTER JAMAICA, INC.",114-73,178 STREET,114-73 178 STREET,JAMAICA,Queens,4,11434.0,40.6931825263,-73.7707649061,1047818.92398,191904.709088,4219917,4103120056,412,27,42400,QN08,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,FILM/VIDEO/AUDIO,0,,,Non-public,"A Better Jamaica, Inc.",Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,29.0,113,Regional
784,514b02dab0ce6bf3578b5a45e5b9f03d,A BLADE OF GRASS FUND,81,PROSPECT STREET,81 PROSPECT STREET,BROOKLYN,Brooklyn,3,11201.0,40.7008809673,-73.9874751078,987722.866566,194626.549823,3000163,3000640025,302,33,2100,BK38,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,VISUAL ARTS,0,,,Non-public,A Blade of Grass Fund,Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,13.0,84,Regional
793,71d90e87ad91ea2ae3a3f9a035124c2c,A GATHERING OF THE TRIBES,285,EAST 3 STREET,285 EAST 3 STREET,NEW YORK,Manhattan,1,10009.0,40.721555507,-73.97988408149999,989825.9550440001,202159.302472,1004405,1003730063,103,2,2601,MN28,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,"MULTI-DISCIPL, PERF & NON-PERF",0,,,Non-public,A Gathering of the Tribes,Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,1.0,9,Regional
804,ff8350653983e48a416f3da84f30b244,"A PUBLIC SPACE LITERARY PROJECTS, INC.",323,DEAN STREET,323 DEAN STREET,BROOKLYN,Brooklyn,3,11217.0,40.684045000000005,-73.980912,989544.0030629999,188493.040625,3001212,3001927501,302,33,3900,BK38,CULTURAL INSTITUTIONS,OTHER CULTURAL INSTITUTIONS,LITERATURE,0,,,Non-public,"A Public Space Literary Projects, Inc.",Non-public,City,NYC Department of Cultural Affairs,NYCDCLA,dcla_culturalinstitutions,LIBRARIES AND CULTURAL PROGRAMS,15.0,84,Regional
